,journal_number,journal_name,journal_name_in_foreign_language_1,journal_name_in_foreign_language_2,journal_name_in_foreign_language_3,scopus_sources,SNIP,CiteScore,SJR,quartile_in_caterory,IF,AIF,quartile_in_caterory_2,if_info_years,InCites_JCR,final_index
3232,78,Energy and buildings,,,,2014,2.883,4.21,2.079,Q1,2.884,2.447,Q1,2014,SCIE,677.0
3233,15,Journal of business economics and management,,,,2014,0.826,0.93,0.395,Q2,0.723,1.514,Q3,2014,SSCI,870.0
3234,15,Journal of business economics and management,,,,2014,0.826,0.93,0.395,Q2,0.723,1.514,Q3,2014,SSCI,870.0
3235,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3236,41,Expert systems with applications,,,,2014,2.546,3.63,1.476,Q1,2.24,1.884,Q1,2014,SCIE,701.0
3237,,Logos,,,,2014,0.087,0.03,0.161,Q3,,,,,,334.0
3238,19,Mathematical modelling and analysis: the Baltic journal merical analysis and differential equations,,,,2014,0.855,0.8,0.559,Q2,0.83,0.741,Q2,2014,SCIE,345.0
3239,22,Santalka: munikacija,Coactivity: mmunication,,,,,,,,,,,,,420.0
3240,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3241,25,Inžinerinė ekonomika,Engineering economics,,,2014,0.754,1.03,0.557,Q2,0.871,1.283,Q2,2014,SSCI,836.0
3242,5,Roczniki kulturoznawcze,,,,,,,,,,,,,,1160.0
3243,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3244,,Экономика и социум: электронное научно – практическое периодическое издание,,,,,,,,,,,,,,485.0
3245,25,Filosofija. Sociologija,,,,2014,0.423,0.23,0.491,Q2,0.333,1.019,Q4,2014,SSCI,191.0
3246,20,Elektronika ir elektrotechnika,,,,2014,0.646,0.66,0.305,Q3,0.561,1.798,Q4,2014,SCIE,164.0
3247,76,Energy and buildings,,,,2014,2.883,4.21,2.079,Q1,2.884,2.447,Q1,2014,SCIE,677.0
3248,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3249,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3250,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3251,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3252,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3253,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3254,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3255,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3256,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3257,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3258,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3259,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3260,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3261,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3262,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3263,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3264,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3265,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3266,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas: publicistinis leidinys,,,,,,,,,,,,,,379.0
3267,,Neprarastų dienų metai. Akademikas Edmundas Kazimieras Zavadskas,,,,,,,,,,,,,,379.0
3268,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3269,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: Verslas XXI amžiuje,Business in XXI Century,,,,,,,,,,,,0.0
3270,15,Transport and telecommunication journal,,,,2014,0.52,0.32,0.198,Q3,,,,,,449.0
3271,,Architektura XX wieku do lat sześćdziesiątych i jej ochrona w Gdyni i w Europie,,,,,,,,,,,,,,539.0
3272,20,Elektronika ir elektrotechnika,,,,2014,0.646,0.66,0.305,Q3,0.561,1.798,Q4,2014,SCIE,164.0
3273,20,Elektronika ir elektrotechnika,,,,2014,0.646,0.66,0.305,Q3,0.561,1.798,Q4,2014,SCIE,164.0
3274,22,Santalka: munikacija,Coactivity: mmunication,,,,,,,,,,,,,420.0
3275,25,Advanced powder technology,,,,2014,1.687,2.65,0.762,Q1,2.638,2.806,Q1,2014,SCIE,27.0
3276,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3277,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3278,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3279,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3280,120,FUEL: The Science and Technology of Fuel and Energy,,,,2014,2.281,4.14,1.634,Q1,3.52,3.402,Q1,2014,SCIE,190.0
3281,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3282,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3283,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3284,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3285,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3286,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3287,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3288,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3289,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3290,225,Acta mechanica,,,,2014,1.186,1.68,0.94,Q1,1.465,1.862,Q2,2014,SCIE,19.0
3291,20,Technological and economic development of economy,,,,,,,,,1.563,1.283,Q1,2014,SSCI,443.0
3292,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3293,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3294,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3295,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: elektronika ir elektrotechnika,Electronics and electrical engineering,,,,,,,,,,,,0.0
3296,6,Mokslas – Lietuvos ateitis: K. Šešelgio skaitymai – 2014,Science – future of Lithuania: K. Šešelgis Readings - 2014,,,,,,,,,,,,,362.0
3297,6,Mokslas – Lietuvos ateitis,Science – future of Lithuania: K. Šešelgio skaitymai – 2013,K. Šešelgis Readings - 2014,,,,,,,,,,,,0.0
3298,8,IET Nanobiotechnology,,,,2014,0.614,1.61,0.397,Q2,1.5,4.403,Q3,2014,SCIE,742.0
3299,,Eurozine [www.eurozine.com]: the netmagazine,,,,,,,,,,,,,,700.0
3300,6,Mokslas – Lietuvos ateitis: K. Šešelgio skaitymai – 2014,Science – future of Lithuania: K. Šešelgis Readings - 2014,,,,,,,,,,,,,362.0
3301,6,Mokslas – Lietuvos ateitis: K. Šešelgio skaitymai – 2014,Science – future of Lithuania: K. Šešelgis Readings - 2014,,,,,,,,,,,,,362.0
3302,6,Mokslas – Lietuvos ateitis: K. Šešelgio skaitymai – 2014,Science – future of Lithuania: K. Šešelgis Readings - 2014,,,,,,,,,,,,,362.0
3303,6,Mokslas – Lietuvos ateitis: K. Šešelgio skaitymai – 2014,Science – future of Lithuania: K. Šešelgis Readings - 2014,,,,,,,,,,,,,362.0
3304,15,Verslas: teorija ir praktika,Business: theory and practice,,,2014,0.468,0.3,0.245,Q3,,,,,,1298.0
3305,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3306,5,ntrol and communication engineering,,,,,,,,,,,,,,468.0
3307,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3308,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3309,2,E&M Economics and Management,E&M Ekonomie a management,,,2014,1.215,0.96,0.557,Q1,1.021,1.516,Q2,2014,SSCI,133.0
3310,9,International mmunications & Control (IJCCC),,,,2014,1.116,0.82,0.348,Q3,0.746,1.849,Q3,2014,SCIE,250.0
3311,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3312,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3313,6,Ekonomia i zarządzanie,Economics and Management: zeszyty naukowe Politechniki Białostockiej,,,,,,,,,,,,,664.0
3314,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3315,66,Construction and building materials,,,,2014,2.559,2.98,1.539,Q1,2.296,2.339,Q1,2014,SCIE,118.0
3316,27,Baltica,,,,2014,0.298,0.37,0.27,Q4,0.579,2.059,Q4,2014,SCIE,563.0
3317,13,Environmental engineering and management journal,,,,2014,0.758,0.69,0.327,Q3,1.065,2.954,Q3,2014,SCIE,180.0
3318,20,Journal of civil engineering and management,,,,2014,0.98,1.29,0.529,Q1,,,,,,258.0
3319,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3320,34,Waste management: international journal of ience and technology,,,,2014,2.499,3.43,1.763,Q1,3.22,3.262,Q1,2014,SCIE,1314.0
3321,20,Journal of civil engineering and management,,,,2014,0.98,1.29,0.529,Q1,,,,,,258.0
3322,3,International journal of transitions and innovation systems,,,,,,,,,,,,,,826.0
3323,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3324,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3325,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3326,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3327,3,International journal of transitions and innovation systems,,,,,,,,,,,,,,826.0
3328,141,Journal of environmental management,,,,2014,1.912,3.62,1.228,Q1,2.723,2.954,Q2,2014,SCIE,180.0
3329,20,Journal of civil engineering and management,,,,2014,0.98,1.29,0.529,Q1,1.07,1.696,Q2,2014,SCIE,258.0
3330,,Kultūros barai: kultūros ir meno mėnesinis žurnalas,,,,,,,,,,,,,,312.0
3331,,Kultūros barai: kultūros ir meno mėnesinis žurnalas,,,,,,,,,,,,,,312.0
3332,,Kultūros barai: kultūros ir meno mėnesinis žurnalas,,,,,,,,,,,,,,312.0
3333,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
3334,20,Journal of civil engineering and management,,,,2014,0.98,1.29,0.529,Q1,1.07,1.696,Q2,2014,SCIE,258.0
3335,20,Journal of civil engineering and management,,,,2014,0.98,1.29,0.529,Q1,1.07,1.696,Q2,2014,SCIE,258.0
3336,23,Polish journal of environmental studies,,,,2014,0.644,0.69,0.305,Q3,0.871,2.954,Q4,2014,SCIE,1109.0
3337,15,Verslas: teorija ir praktika,Business: theory and practice,,,2014,0.468,0.3,0.245,Q3,,,,,,1298.0
3338,22,Journal of environmental engineering and landscape management,,,,2014,0.494,0.72,0.244,Q3,0.623,2.954,Q4,2014,SCIE,94.0
3339,61,Panoeconomicus,,,,2014,1.382,1.07,0.395,Q1,0.77,1.283,Q3,2014,SSCI,1098.0
3340,3,Annals of management science. Special Issue on Operations Research and Applications (May 2014),,,,,,,,,,,,,,39.0
3341,40,Geodesy and cartography,,,,2014,0.648,0.31,0.269,Q3,,,,,,714.0
3342,20,Technological and economic development of economy,,,,,,,,,,,,,,443.0
3343,20,Technological and economic development of economy,,,,,,,,,1.563,1.283,Q1,2014,SSCI,443.0
3344,20,Technological and economic development of economy,,,,,,,,,1.563,1.283,Q1,2014,SSCI,443.0
3345,20,Materials science,Medžiagotyra,,,2014,0.702,0.58,0.284,Q3,0.51,3.673,Q4,2014,SCIE,23.0
3346,20,Materials science,Medžiagotyra,,,2014,0.702,0.58,0.284,Q3,0.51,3.673,Q4,2014,SCIE,23.0
3347,23,Polish journal of environmental studies,,,,2014,0.644,0.69,0.305,Q3,0.871,2.954,Q4,2014,SCIE,1109.0
3348,3,International journal of transitions and innovation systems,,,,,,,,,,,,,,826.0
3349,,Acta paedagogica Vilnensia,,,,,,,,,,,,,,504.0
3350,48,Journal of economic computation and economic cybernetics studies and research (ECECSR),,,,2014,0.434,0.24,0.306,Q4,0.406,1.283,Q4,2014,SSCI,137.0
3351,93,Ekonomika,,,,,,,,,,,,,,153.0
3352,2,Journal of Measurements in Engineering (JME),,,,,,,,,,,,,,266.0
3353,15,Verslas: teorija ir praktika,Business: theory and practice,,,2014,0.468,0.3,0.245,Q3,,,,,,1298.0
3354,3,Journal of security and sustainability issues,,,,,,,,,,,,,,298.0
3355,18,Kultūros paminklai,,,,,,,,,,,,,,313.0
3356,16,Journal of vibroengineering,,,,2014,0.979,0.77,0.34,Q2,0.617,2.31,Q3,2014,SCIE,272.0
3357,2,Journal of Measurements in Engineering (JME),,,,,,,,,,,,,,266.0
3358,13,Computers and concrete,,,,2014,0.756,0.94,0.448,Q2,0.869,1.561,Q2,2014,SCIE,627.0
3359,20,Elektronika ir elektrotechnika,,,,2014,0.646,0.66,0.305,Q3,0.561,1.798,Q4,2014,SCIE,164.0
3360,5,ntrol and communication engineering,,,,,,,,,,,,,,468.0
3361,3,Journal of security and sustainability issues,,,,,,,,,,,,,,298.0
3362,20,Journal of civil engineering and management,,,,2014,0.98,1.29,0.529,Q1,1.07,1.696,Q2,2014,SCIE,258.0
3363,20,Journal of civil engineering and management,,,,2014,0.98,1.29,0.529,Q1,1.07,1.696,Q2,2014,SCIE,258.0
3364,20,Journal of civil engineering and management,,,,2014,0.98,1.29,0.529,Q1,1.07,1.696,Q2,2014,SCIE,258.0
3365,29,Transport,,,,2014,0.977,0.91,0.327,Q2,0.553,1.428,Q4,2014,SCIE,62.0
3366,29,Transport,,,,2014,0.977,0.91,0.327,Q2,0.553,1.428,Q4,2014,SCIE,62.0
3367,7,Creativity studies,,,,2014,2.87,0.0,0.74,,,,,,,633.0
3368,32,Particulate science and technology,,,,2014,0.529,0.6,0.22,Q3,0.523,2.806,Q4,2014,SCIE,391.0
3369,7,Creativity studies,,,,2014,2.87,0.0,0.74,,,,,,,633.0
3370,12,nagement and education,dyba ir studijos,,,,,,,,,,,,,123.0
3371,12,nagement and education,dyba ir studijos,,,,,,,,,,,,,123.0
3372,18,International journal of strategic property management,,,,2014,0.722,1.14,0.6,Q2,1.192,1.748,Q3,2014,SSCI,824.0
3373,15,Verslas: teorija ir praktika,Business: theory and practice,,,2014,0.468,0.3,0.245,Q3,,,,,,1298.0
3374,9,The Baltic journal of road and bridge engineering,,,,2014,0.908,0.81,0.374,Q2,0.766,1.696,Q3,2014,SCIE,74.0
3375,9,The Baltic journal of road and bridge engineering,,,,2014,0.908,0.81,0.374,Q2,0.766,1.696,Q3,2014,SCIE,74.0
3376,22,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
3377,22,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
3378,22,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
3379,22,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
3380,22,Santalka: Filologija. Edukologija,,,,,,,,,,,,,,416.0
3381,15,Journal of business economics and management,,,,2014,0.826,0.93,0.395,Q2,0.723,1.514,Q3,2014,SSCI,870.0
3382,15,Journal of business economics and management,,,,2014,0.826,0.93,0.395,Q2,0.723,1.514,Q3,2014,SSCI,870.0
3383,1,Entrepreneurship and sustainability issues,,,,,,,,,,,,,,174.0
3384,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3385,25,Inžinerinė ekonomika,Engineering economics,,,2014,0.754,1.03,0.557,Q2,0.871,1.283,Q2,2014,SSCI,836.0
3386,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3387,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3388,2,Aviacijos technologijos,Aviation technologies,,,,,,,,,,,,,553.0
3389,,Statyk!: praktinis būsto vadovas,,,,,,,,,,,,,,1217.0
3390,,Sporto mokslas,Sport science,,,,,,,,,,,,,432.0
3391,16,Maintenance and reliability,Eksploatacja i niezawodność,,,2014,1.495,1.14,0.434,Q2,0.983,1.404,Q3,2014,SCIE,157.0
3392,20,Materials science,Medžiagotyra,,,2014,0.702,0.58,0.284,Q3,0.51,3.673,Q4,2014,SCIE,23.0
3393,20,Materials science,Medžiagotyra,,,2014,0.702,0.58,0.284,Q3,0.51,3.673,Q4,2014,SCIE,23.0
3394,20,Materials science,Medžiagotyra,,,2014,0.702,0.58,0.284,Q3,0.51,3.673,Q4,2014,SCIE,23.0
3395,40,Journal of information science,,,,2014,1.354,1.74,0.823,Q1,1.158,1.388,Q2,2014,SSCI,284.0
3396,24,Vadyba,Journal of management,,,,,,,,,,,,,9.0
3397,,Logos,,,,2014,0.087,0.03,0.161,Q3,,,,,,334.0
3398,56,Measurement,,,,2014,1.694,1.89,0.676,Q1,1.484,1.694,Q2,2014,SCIE,23.0
3399,60,Lituanus: the Lithuanian quartely,,,,,,,,,,,,,,333.0
3400,1,Senvagė: Panevėžio kultūros ir istorijos žurnalas,,,,,,,,,,,,,,1194.0
3401,,Logos,,,,2014,0.087,0.03,0.161,Q3,,,,,,334.0
3402,60,Archives of civil engineering,,,,2014,0.548,0.25,0.283,Q4,,,,,,58.0
3403,934,Advanced materials research: Biological systems and materials. Chapter 2: Materials science and materials processing technology,,,,2014,0.168,0.09,0.14,Q4,,,,,,23.0
3404,24,Vadyba,Journal of management,,,,,,,,,,,,,9.0
3405,24,Vadyba,Journal of management,,,,,,,,,,,,,9.0
3406,,Arcana,,,,,,,,,,,,,,535.0
3407,1,Aukštųjų mokyklų vaidmuo visuomenėje: ndencijos ir perspektyvos,Role of Higher Education Institutions in Society: ndencies and Perspectives,,,,,,,,,,,,,65.0
3408,,Logos,,,,2014,0.087,0.03,0.161,Q3,,,,,,334.0
3409,614,"Applied mechanics and materials. er reviewed papers from the International ectronics and Control Simulation (ICMECS 2014), September , 2014, a",,,,2014,0.204,0.09,0.149,Q4,,,,,,45.0
3410,16,Journal of vibroengineering,,,,2014,0.979,0.77,0.34,Q2,0.617,2.31,Q3,2014,SCIE,272.0
3411,1,Entrepreneurship and sustainability issues,,,,,,,,,,,,,,174.0
3412,,Журнал зарубежного законодательства и сравнительного правоведения,Journal of foreign legislation and comparative law,,,,,,,,,,,,,1371.0
3413,50,Medicina,,,,2014,0.459,0.51,0.227,Q2,0.494,4.198,Q4,2014,SCIE,316.0
3414,,Новые огнеупоры,,,,,,,,,,,,,,1384.0
3415,2,Asian Journal of Business and Management (AJBM),,,,,,,,,,,,,,64.0
3416,,Sapere Aude,,,,,,,,,,,,,,421.0
3417,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
3418,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
3419,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
3420,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
3421,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
3422,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
3423,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3424,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3425,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3426,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3427,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3428,,Высшее образование в России,Vysshee obrazovanie v ROSSII,,,,,,,,,,,,,1365.0
3429,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
3430,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
